game,state,date,position,result
PTN,SP,2017-04-13,1,6572
PTN,SP,2017-04-13,2,0317
PTN,SP,2017-04-13,3,4881
PTN,SP,2017-04-13,4,9856
PTN,SP,2017-04-13,5,2336
PTN,SP,2017-04-13,6,3962
PT,SP,2017-04-13,13,2017
PT,SP,2017-04-13,1,2883
PT,SP,2017-04-13,2,8724
PT,SP,2017-04-13,3,5037
PT,SP,2017-04-13,4,6816
PT,SP,2017-04-13,5,4827
PT,SP,2017-04-13,6,8287
PT,SP,2017-12-04,12,2017
PT,SP,2017-12-04,1,7982
PT,SP,2017-12-04,2,0493
PT,SP,2017-12-04,3,0689
PT,SP,2017-12-04,4,9014
PT,SP,2017-12-04,5,8642
PT,SP,2017-12-04,6,6820
PTN,SP,2017-11-04,11,2017
PTN,SP,2017-11-04,1,9283
PTN,SP,2017-11-04,2,2708
PTN,SP,2017-11-04,3,3384
PTN,SP,2017-11-04,4,9817
PTN,SP,2017-11-04,5,8790
PTN,SP,2017-11-04,6,3982
PT,SP,2017-11-04,11,2017
PT,SP,2017-11-04,1,8807
PT,SP,2017-11-04,2,5695
PT,SP,2017-11-04,3,6466
PT,SP,2017-11-04,4,4833
PT,SP,2017-11-04,5,6560
PT,SP,2017-11-04,6,2361
PTN,SP,2017-10-04,10,2017
PTN,SP,2017-10-04,1,5291
PTN,SP,2017-10-04,2,2070
PTN,SP,2017-10-04,3,8820
PTN,SP,2017-10-04,4,7037
PTN,SP,2017-10-04,5,8011
PTN,SP,2017-10-04,6,1229
PT,SP,2017-10-04,10,2017
PT,SP,2017-10-04,1,2214
PT,SP,2017-10-04,2,2566
PT,SP,2017-10-04,3,1576
PT,SP,2017-10-04,4,0162
PT,SP,2017-10-04,5,0848
PT,SP,2017-10-04,6,7366
PT,SP,2017-09-04,1,1499
PT,SP,2017-09-04,2,8140
PT,SP,2017-09-04,3,3476
PT,SP,2017-09-04,4,3212
PT,SP,2017-09-04,5,7152
PT,SP,2017-09-04,6,3479
PT,SP,2017-08-04,1,6546
PT,SP,2017-08-04,2,1487
PT,SP,2017-08-04,3,7495
PT,SP,2017-08-04,4,4938
PT,SP,2017-08-04,5,3623
PT,SP,2017-08-04,6,4089
PTN,SP,2017-07-04,1,3298
PTN,SP,2017-07-04,2,7381
PTN,SP,2017-07-04,3,4641
PTN,SP,2017-07-04,4,6962
PTN,SP,2017-07-04,5,8332
PTN,SP,2017-07-04,6,0614
PT,SP,2017-07-04,1,6986
PT,SP,2017-07-04,2,6861
PT,SP,2017-07-04,3,3824
PT,SP,2017-07-04,4,8324
PT,SP,2017-07-04,5,5758
PT,SP,2017-07-04,6,1753
PTN,SP,2017-06-04,1,6501
PTN,SP,2017-06-04,2,5132
PTN,SP,2017-06-04,3,4482
PTN,SP,2017-06-04,4,7558
PTN,SP,2017-06-04,5,9406
PTN,SP,2017-06-04,6,3079
PT,SP,2017-06-04,1,1736
PT,SP,2017-06-04,2,1661
PT,SP,2017-06-04,3,3590
PT,SP,2017-06-04,4,6233
PT,SP,2017-06-04,5,8995
PT,SP,2017-06-04,6,2215
PT,SP,2017-05-04,1,2110
PT,SP,2017-05-04,2,3538
PT,SP,2017-05-04,3,2898
PT,SP,2017-05-04,4,0970
PT,SP,2017-05-04,5,7595
PT,SP,2017-05-04,6,7111
PTN,SP,2017-04-04,1,8823
PTN,SP,2017-04-04,2,0893
PTN,SP,2017-04-04,3,8087
PTN,SP,2017-04-04,4,6327
PTN,SP,2017-04-04,5,4605
PTN,SP,2017-04-04,6,8835
PT,SP,2017-04-04,1,0732
PT,SP,2017-04-04,2,3938
PT,SP,2017-04-04,3,1947
PT,SP,2017-04-04,4,2678
PT,SP,2017-04-04,5,7331
PT,SP,2017-04-04,6,6626
PTN,SP,2017-03-04,1,7253
PTN,SP,2017-03-04,2,4831
PTN,SP,2017-03-04,3,5123
PTN,SP,2017-03-04,4,7262
PTN,SP,2017-03-04,5,1922
PTN,SP,2017-03-04,6,6391
PT,SP,2017-03-04,1,2434
PT,SP,2017-03-04,2,3292
PT,SP,2017-03-04,3,8308
PT,SP,2017-03-04,4,2540
PT,SP,2017-03-04,5,9470
PT,SP,2017-03-04,6,6044
PT,SP,2017-02-04,1,8843
PT,SP,2017-02-04,2,3372
PT,SP,2017-02-04,3,8573
PT,SP,2017-02-04,4,2197
PT,SP,2017-02-04,5,5907
PT,SP,2017-02-04,6,8892
PT,SP,2017-01-04,1,8776
PT,SP,2017-01-04,2,8041
PT,SP,2017-01-04,3,6381
PT,SP,2017-01-04,4,7040
PT,SP,2017-01-04,5,8276
PT,SP,2017-01-04,6,8514
PTN,SP,2017-03-31,31,2017
PTN,SP,2017-03-31,1,1103
PTN,SP,2017-03-31,2,0735
PTN,SP,2017-03-31,3,3390
PTN,SP,2017-03-31,4,9793
PTN,SP,2017-03-31,5,9693
PTN,SP,2017-03-31,6,4714
PT,SP,2017-03-31,31,2017
PT,SP,2017-03-31,1,3994
PT,SP,2017-03-31,2,4888
PT,SP,2017-03-31,3,4454
PT,SP,2017-03-31,4,2483
PT,SP,2017-03-31,5,1129
PT,SP,2017-03-31,6,6948
PTN,SP,2017-03-30,30,2017
PTN,SP,2017-03-30,1,2671
PTN,SP,2017-03-30,2,6629
PTN,SP,2017-03-30,3,9103
PTN,SP,2017-03-30,4,7796
PTN,SP,2017-03-30,5,5375
PTN,SP,2017-03-30,6,1574
PT,SP,2017-03-30,30,2017
PT,SP,2017-03-30,1,0904
PT,SP,2017-03-30,2,0218
PT,SP,2017-03-30,3,0553
PT,SP,2017-03-30,4,2756
PT,SP,2017-03-30,5,2078
PT,SP,2017-03-30,6,6509
PT,SP,2017-03-29,29,2017
PT,SP,2017-03-29,1,7453
PT,SP,2017-03-29,2,7040
PT,SP,2017-03-29,3,6806
PT,SP,2017-03-29,4,0438
PT,SP,2017-03-29,5,8208
PT,SP,2017-03-29,6,9945
PTN,SP,2017-03-28,28,2017
PTN,SP,2017-03-28,1,2905
PTN,SP,2017-03-28,2,6589
PTN,SP,2017-03-28,3,4625
PTN,SP,2017-03-28,4,9895
PTN,SP,2017-03-28,5,8975
PTN,SP,2017-03-28,6,2989
PT,SP,2017-03-28,28,2017
PT,SP,2017-03-28,1,6243
PT,SP,2017-03-28,2,0467
PT,SP,2017-03-28,3,4075
PT,SP,2017-03-28,4,3656
PT,SP,2017-03-28,5,6806
PT,SP,2017-03-28,6,1247
PTN,SP,2017-03-27,27,2017
PTN,SP,2017-03-27,1,2892
PTN,SP,2017-03-27,2,3932
PTN,SP,2017-03-27,3,3368
PTN,SP,2017-03-27,4,9660
PTN,SP,2017-03-27,5,5495
PTN,SP,2017-03-27,6,5347
PT,SP,2017-03-27,27,2017
PT,SP,2017-03-27,1,2595
PT,SP,2017-03-27,2,1026
PT,SP,2017-03-27,3,8360
PT,SP,2017-03-27,4,2258
PT,SP,2017-03-27,5,9192
PT,SP,2017-03-27,6,3431
PT,SP,2017-03-26,26,2017
PT,SP,2017-03-26,1,0573
PT,SP,2017-03-26,2,7711
PT,SP,2017-03-26,3,1997
PT,SP,2017-03-26,4,1826
PT,SP,2017-03-26,5,3358
PT,SP,2017-03-26,6,5465
PT,SP,2017-03-25,25,2017
PT,SP,2017-03-25,1,7661
PT,SP,2017-03-25,2,7975
PT,SP,2017-03-25,3,4832
PT,SP,2017-03-25,4,2552
PT,SP,2017-03-25,5,0044
PT,SP,2017-03-25,6,3064
PTN,SP,2017-03-24,24,2017
PTN,SP,2017-03-24,1,7778
PTN,SP,2017-03-24,2,0148
PTN,SP,2017-03-24,3,1144
PTN,SP,2017-03-24,4,1461
PTN,SP,2017-03-24,5,4565
PTN,SP,2017-03-24,6,5096
PT,SP,2017-03-24,24,2017
PT,SP,2017-03-24,1,9143
PT,SP,2017-03-24,2,7917
PT,SP,2017-03-24,3,2870
PT,SP,2017-03-24,4,6503
PT,SP,2017-03-24,5,1240
PT,SP,2017-03-24,6,7773
PTN,SP,2017-03-23,23,2017
PTN,SP,2017-03-23,1,2792
PTN,SP,2017-03-23,2,1869
PTN,SP,2017-03-23,3,0355
PTN,SP,2017-03-23,4,2256
PTN,SP,2017-03-23,5,6789
PTN,SP,2017-03-23,6,4061
PT,SP,2017-03-23,23,2017
PT,SP,2017-03-23,1,4056
PT,SP,2017-03-23,2,1115
PT,SP,2017-03-23,3,5359
PT,SP,2017-03-23,4,3117
PT,SP,2017-03-23,5,1217
PT,SP,2017-03-23,6,4864
PT,SP,2017-03-22,22,2017
PT,SP,2017-03-22,1,5635
PT,SP,2017-03-22,2,7821
PT,SP,2017-03-22,3,2750
PT,SP,2017-03-22,4,2818
PT,SP,2017-03-22,5,8631
PT,SP,2017-03-22,6,7655
PTN,SP,2017-03-21,21,2017
PTN,SP,2017-03-21,1,9718
PTN,SP,2017-03-21,2,0415
PTN,SP,2017-03-21,3,9941
PTN,SP,2017-03-21,4,0677
PTN,SP,2017-03-21,5,4263
PTN,SP,2017-03-21,6,5014
PT,SP,2017-03-21,21,2017
PT,SP,2017-03-21,1,0540
PT,SP,2017-03-21,2,4540
PT,SP,2017-03-21,3,0248
PT,SP,2017-03-21,4,4225
PT,SP,2017-03-21,5,3569
PT,SP,2017-03-21,6,3122
PTN,SP,2017-03-20,20,2017
PTN,SP,2017-03-20,1,5827
PTN,SP,2017-03-20,2,2082
PTN,SP,2017-03-20,3,6960
PTN,SP,2017-03-20,4,2635
PTN,SP,2017-03-20,5,2198
PTN,SP,2017-03-20,6,8702
PT,SP,2017-03-20,20,2017
PT,SP,2017-03-20,1,7761
PT,SP,2017-03-20,2,0221
PT,SP,2017-03-20,3,6240
PT,SP,2017-03-20,4,8744
PT,SP,2017-03-20,5,5791
PT,SP,2017-03-20,6,8757
PT,SP,2017-03-19,19,2017
PT,SP,2017-03-19,1,1691
PT,SP,2017-03-19,2,6896
PT,SP,2017-03-19,3,1014
PT,SP,2017-03-19,4,1107
PT,SP,2017-03-19,5,7840
PT,SP,2017-03-19,6,8548
PT,SP,2017-03-18,18,2017
PT,SP,2017-03-18,1,7751
PT,SP,2017-03-18,2,2184
PT,SP,2017-03-18,3,6812
PT,SP,2017-03-18,4,8095
PT,SP,2017-03-18,5,2469
PT,SP,2017-03-18,6,7311
PTN,SP,2017-03-17,17,2017
PTN,SP,2017-03-17,1,0067
PTN,SP,2017-03-17,2,0853
PTN,SP,2017-03-17,3,4845
PTN,SP,2017-03-17,4,6695
PTN,SP,2017-03-17,5,3136
PTN,SP,2017-03-17,6,5596
PT,SP,2017-03-17,17,2017
PT,SP,2017-03-17,1,5607
PT,SP,2017-03-17,2,8412
PT,SP,2017-03-17,3,1147
PT,SP,2017-03-17,4,8503
PT,SP,2017-03-17,5,5207
PT,SP,2017-03-17,6,8876
PTN,SP,2017-03-16,16,2017
PTN,SP,2017-03-16,1,8655
PTN,SP,2017-03-16,2,2149
PTN,SP,2017-03-16,3,9682
PTN,SP,2017-03-16,4,5406
PTN,SP,2017-03-16,5,5292
PTN,SP,2017-03-16,6,1184
PT,SP,2017-03-16,16,2017
PT,SP,2017-03-16,1,8096
PT,SP,2017-03-16,2,5974
PT,SP,2017-03-16,3,1996
PT,SP,2017-03-16,4,1062
PT,SP,2017-03-16,5,4684
PT,SP,2017-03-16,6,1812
PT,SP,2017-03-15,15,2017
PT,SP,2017-03-15,1,5542
PT,SP,2017-03-15,2,4482
PT,SP,2017-03-15,3,0375
PT,SP,2017-03-15,4,5356
PT,SP,2017-03-15,5,0047
PT,SP,2017-03-15,6,5802
PTN,SP,2017-03-14,14,2017
PTN,SP,2017-03-14,1,2524
PTN,SP,2017-03-14,2,8468
PTN,SP,2017-03-14,3,4067
PTN,SP,2017-03-14,4,8883
PTN,SP,2017-03-14,5,1977
PTN,SP,2017-03-14,6,5919
PT,SP,2017-03-14,14,2017
PT,SP,2017-03-14,1,3584
PT,SP,2017-03-14,2,6135
PT,SP,2017-03-14,3,2178
PT,SP,2017-03-14,4,4847
PT,SP,2017-03-14,5,7862
PT,SP,2017-03-14,6,2606
PTN,SP,2017-03-13,13,2017
PTN,SP,2017-03-13,1,2459
PTN,SP,2017-03-13,2,5987
PTN,SP,2017-03-13,3,7083
PTN,SP,2017-03-13,4,9759
PTN,SP,2017-03-13,5,1278
PTN,SP,2017-03-13,6,6566
PT,SP,2017-03-13,13,2017
PT,SP,2017-03-13,1,9916
PT,SP,2017-03-13,2,8029
PT,SP,2017-03-13,3,8817
PT,SP,2017-03-13,4,5106
PT,SP,2017-03-13,5,8992
PT,SP,2017-03-13,6,0860
PT,SP,2017-12-03,12,2017
PT,SP,2017-12-03,1,2273
PT,SP,2017-12-03,2,4384
PT,SP,2017-12-03,3,1697
PT,SP,2017-12-03,4,5955
PT,SP,2017-12-03,5,8478
PT,SP,2017-12-03,6,2787
PT,SP,2017-11-03,11,2017
PT,SP,2017-11-03,1,2915
PT,SP,2017-11-03,2,8280
PT,SP,2017-11-03,3,3202
PT,SP,2017-11-03,4,8612
PT,SP,2017-11-03,5,4040
PT,SP,2017-11-03,6,7049
PTN,SP,2017-10-03,10,2017
PTN,SP,2017-10-03,1,2297
PTN,SP,2017-10-03,2,1144
PTN,SP,2017-10-03,3,7566
PTN,SP,2017-10-03,4,7556
PTN,SP,2017-10-03,5,3614
PTN,SP,2017-10-03,6,2177
PT,SP,2017-10-03,10,2017
PT,SP,2017-10-03,1,8275
PT,SP,2017-10-03,2,5610
PT,SP,2017-10-03,3,8311
PT,SP,2017-10-03,4,2159
PT,SP,2017-10-03,5,2688
PT,SP,2017-10-03,6,7043
PTN,SP,2017-09-03,1,8191
PTN,SP,2017-09-03,2,1745
PTN,SP,2017-09-03,3,9590
PTN,SP,2017-09-03,4,3297
PTN,SP,2017-09-03,5,9108
PTN,SP,2017-09-03,6,1931
PT,SP,2017-09-03,1,0911
PT,SP,2017-09-03,2,7221
PT,SP,2017-09-03,3,8797
PT,SP,2017-09-03,4,4724
PT,SP,2017-09-03,5,8027
PT,SP,2017-09-03,6,9680
PT,SP,2017-08-03,1,3051
PT,SP,2017-08-03,2,1416
PT,SP,2017-08-03,3,2375
PT,SP,2017-08-03,4,5727
PT,SP,2017-08-03,5,9495
PT,SP,2017-08-03,6,2064
PTN,SP,2017-07-03,1,7348
PTN,SP,2017-07-03,2,4334
PTN,SP,2017-07-03,3,5215
PTN,SP,2017-07-03,4,8584
PTN,SP,2017-07-03,5,6375
PTN,SP,2017-07-03,6,1856
PT,SP,2017-07-03,1,3564
PT,SP,2017-07-03,2,0704
PT,SP,2017-07-03,3,5785
PT,SP,2017-07-03,4,7523
PT,SP,2017-07-03,5,9945
PT,SP,2017-07-03,6,7521
PTN,SP,2017-06-03,1,9575
PTN,SP,2017-06-03,2,0630
PTN,SP,2017-06-03,3,5734
PTN,SP,2017-06-03,4,7220
PTN,SP,2017-06-03,5,3467
PTN,SP,2017-06-03,6,6626
PT,SP,2017-06-03,1,6108
PT,SP,2017-06-03,2,5188
PT,SP,2017-06-03,3,6802
PT,SP,2017-06-03,4,9725
PT,SP,2017-06-03,5,2669
PT,SP,2017-06-03,6,0492
PT,SP,2017-05-03,1,3622
PT,SP,2017-05-03,2,2948
PT,SP,2017-05-03,3,5532
PT,SP,2017-05-03,4,3964
PT,SP,2017-05-03,5,5932
PT,SP,2017-05-03,6,1998
PT,SP,2017-04-03,1,0706
PT,SP,2017-04-03,2,6400
PT,SP,2017-04-03,3,2298
PT,SP,2017-04-03,4,6312
PT,SP,2017-04-03,5,0209
PT,SP,2017-04-03,6,5925
PTN,SP,2017-03-03,1,2150
PTN,SP,2017-03-03,2,5197
PTN,SP,2017-03-03,3,9539
PTN,SP,2017-03-03,4,2534
PTN,SP,2017-03-03,5,6450
PTN,SP,2017-03-03,6,5870
PT,SP,2017-03-03,1,7141
PT,SP,2017-03-03,2,4807
PT,SP,2017-03-03,3,6398
PT,SP,2017-03-03,4,7200
PT,SP,2017-03-03,5,0269
PT,SP,2017-03-03,6,5815
PTN,SP,2017-02-03,1,3665
PTN,SP,2017-02-03,2,9854
PTN,SP,2017-02-03,3,7833
PTN,SP,2017-02-03,4,0846
PTN,SP,2017-02-03,5,2644
PTN,SP,2017-02-03,6,4842
PT,SP,2017-02-03,1,9509
PT,SP,2017-02-03,2,7406
PT,SP,2017-02-03,3,8796
PT,SP,2017-02-03,4,5149
PT,SP,2017-02-03,5,5201
PT,SP,2017-02-03,6,6061
PT,SP,2017-02-25,25,2017
PT,SP,2017-02-25,1,2190
PT,SP,2017-02-25,2,5497
PT,SP,2017-02-25,3,5617
PT,SP,2017-02-25,4,4180
PT,SP,2017-02-25,5,2923
PT,SP,2017-02-25,6,0407
PT,SP,2017-02-25,25,2017
PT,SP,2017-02-25,1,2190
PT,SP,2017-02-25,2,5497
PT,SP,2017-02-25,3,5617
PT,SP,2017-02-25,4,4180
PT,SP,2017-02-25,5,2923
PT,SP,2017-02-25,6,0407
PTN,SP,2017-02-24,24,2017
PTN,SP,2017-02-24,1,6798
PTN,SP,2017-02-24,2,8516
PTN,SP,2017-02-24,3,8922
PTN,SP,2017-02-24,4,2670
PTN,SP,2017-02-24,5,6842
PTN,SP,2017-02-24,6,3748
PTN,SP,2017-02-24,24,2017
PTN,SP,2017-02-24,1,6798
PTN,SP,2017-02-24,2,8516
PTN,SP,2017-02-24,3,8922
PTN,SP,2017-02-24,4,2670
PTN,SP,2017-02-24,5,6842
PTN,SP,2017-02-24,6,3748
PT,SP,2017-02-24,24,2017
PT,SP,2017-02-24,1,0314
PT,SP,2017-02-24,2,9985
PT,SP,2017-02-24,3,5411
PT,SP,2017-02-24,4,5630
PT,SP,2017-02-24,5,0282
PT,SP,2017-02-24,6,1622
PT,SP,2017-02-24,24,2017
PT,SP,2017-02-24,1,0314
PT,SP,2017-02-24,2,9985
PT,SP,2017-02-24,3,5411
PT,SP,2017-02-24,4,5630
PT,SP,2017-02-24,5,0282
PT,SP,2017-02-24,6,1622
PTN,SP,2017-02-23,23,2017
PTN,SP,2017-02-23,1,1780
PTN,SP,2017-02-23,2,8844
PTN,SP,2017-02-23,3,0358
PTN,SP,2017-02-23,4,0065
PTN,SP,2017-02-23,5,3942
PTN,SP,2017-02-23,6,4989
PTN,SP,2017-02-23,23,2017
PTN,SP,2017-02-23,1,1780
PTN,SP,2017-02-23,2,8844
PTN,SP,2017-02-23,3,0358
PTN,SP,2017-02-23,4,0065
PTN,SP,2017-02-23,5,3942
PTN,SP,2017-02-23,6,4989
PT,SP,2017-02-23,23,2017
PT,SP,2017-02-23,1,9541
PT,SP,2017-02-23,2,6735
PT,SP,2017-02-23,3,4028
PT,SP,2017-02-23,4,6168
PT,SP,2017-02-23,5,2065
PT,SP,2017-02-23,6,8537
PT,SP,2017-02-23,23,2017
PT,SP,2017-02-23,1,9541
PT,SP,2017-02-23,2,6735
PT,SP,2017-02-23,3,4028
PT,SP,2017-02-23,4,6168
PT,SP,2017-02-23,5,2065
PT,SP,2017-02-23,6,8537
PT,SP,2017-02-22,22,2017
PT,SP,2017-02-22,1,2983
PT,SP,2017-02-22,2,0599
PT,SP,2017-02-22,3,7979
PT,SP,2017-02-22,4,4226
PT,SP,2017-02-22,5,7938
PT,SP,2017-02-22,6,3725
PT,SP,2017-02-22,22,2017
PT,SP,2017-02-22,1,2983
PT,SP,2017-02-22,2,0599
PT,SP,2017-02-22,3,7979
PT,SP,2017-02-22,4,4226
PT,SP,2017-02-22,5,7938
PT,SP,2017-02-22,6,3725
PTN,SP,2017-02-21,21,2017
PTN,SP,2017-02-21,1,2119
PTN,SP,2017-02-21,2,5642
PTN,SP,2017-02-21,3,8519
PTN,SP,2017-02-21,4,4873
PTN,SP,2017-02-21,5,2437
PTN,SP,2017-02-21,6,3590
PTN,SP,2017-02-21,21,2017
PTN,SP,2017-02-21,1,2119
PTN,SP,2017-02-21,2,5642
PTN,SP,2017-02-21,3,8519
PTN,SP,2017-02-21,4,4873
PTN,SP,2017-02-21,5,2437
PTN,SP,2017-02-21,6,3590
PT,SP,2017-02-21,21,2017
PT,SP,2017-02-21,1,6889
PT,SP,2017-02-21,2,5368
PT,SP,2017-02-21,3,4501
PT,SP,2017-02-21,4,6849
PT,SP,2017-02-21,5,5137
PT,SP,2017-02-21,6,8744
PT,SP,2017-02-21,21,2017
PT,SP,2017-02-21,1,6889
PT,SP,2017-02-21,2,5368
PT,SP,2017-02-21,3,4501
PT,SP,2017-02-21,4,6849
PT,SP,2017-02-21,5,5137
PT,SP,2017-02-21,6,8744
PTN,SP,2017-02-20,20,2017
PTN,SP,2017-02-20,1,0651
PTN,SP,2017-02-20,2,5741
PTN,SP,2017-02-20,3,3272
PTN,SP,2017-02-20,4,6684
PTN,SP,2017-02-20,5,5891
PTN,SP,2017-02-20,6,2239
PTN,SP,2017-02-20,20,2017
PTN,SP,2017-02-20,1,0651
PTN,SP,2017-02-20,2,5741
PTN,SP,2017-02-20,3,3272
PTN,SP,2017-02-20,4,6684
PTN,SP,2017-02-20,5,5891
PTN,SP,2017-02-20,6,2239
PT,SP,2017-02-20,20,2017
PT,SP,2017-02-20,1,9533
PT,SP,2017-02-20,2,6841
PT,SP,2017-02-20,3,5051
PT,SP,2017-02-20,4,6103
PT,SP,2017-02-20,5,9713
PT,SP,2017-02-20,6,7241
PT,SP,2017-02-20,20,2017
PT,SP,2017-02-20,1,9533
PT,SP,2017-02-20,2,6841
PT,SP,2017-02-20,3,5051
PT,SP,2017-02-20,4,6103
PT,SP,2017-02-20,5,9713
PT,SP,2017-02-20,6,7241
PT,SP,2017-02-19,19,2017
PT,SP,2017-02-19,1,7663
PT,SP,2017-02-19,2,0614
PT,SP,2017-02-19,3,5080
PT,SP,2017-02-19,4,6026
PT,SP,2017-02-19,5,6103
PT,SP,2017-02-19,6,5486
PT,SP,2017-02-19,19,2017
PT,SP,2017-02-19,1,7663
PT,SP,2017-02-19,2,0614
PT,SP,2017-02-19,3,5080
PT,SP,2017-02-19,4,6026
PT,SP,2017-02-19,5,6103
PT,SP,2017-02-19,6,5486
PT,SP,2017-02-18,18,2017
PT,SP,2017-02-18,1,5033
PT,SP,2017-02-18,2,3103
PT,SP,2017-02-18,3,8147
PT,SP,2017-02-18,4,0608
PT,SP,2017-02-18,5,3079
PT,SP,2017-02-18,6,9970
PT,SP,2017-02-18,18,2017
PT,SP,2017-02-18,1,5033
PT,SP,2017-02-18,2,3103
PT,SP,2017-02-18,3,8147
PT,SP,2017-02-18,4,0608
PT,SP,2017-02-18,5,3079
PT,SP,2017-02-18,6,9970
PTN,SP,2017-02-17,17,2017
PTN,SP,2017-02-17,1,8632
PTN,SP,2017-02-17,2,1037
PTN,SP,2017-02-17,3,5638
PTN,SP,2017-02-17,4,7549
PTN,SP,2017-02-17,5,7535
PTN,SP,2017-02-17,6,0391
PTN,SP,2017-02-17,17,2017
PTN,SP,2017-02-17,1,8632
PTN,SP,2017-02-17,2,1037
PTN,SP,2017-02-17,3,5638
PTN,SP,2017-02-17,4,7549
PTN,SP,2017-02-17,5,7535
PTN,SP,2017-02-17,6,0391
PT,SP,2017-02-17,17,2017
PT,SP,2017-02-17,1,0860
PT,SP,2017-02-17,2,4719
PT,SP,2017-02-17,3,5976
PT,SP,2017-02-17,4,0030
PT,SP,2017-02-17,5,5932
PT,SP,2017-02-17,6,7517
PT,SP,2017-02-17,17,2017
PT,SP,2017-02-17,1,0860
PT,SP,2017-02-17,2,4719
PT,SP,2017-02-17,3,5976
PT,SP,2017-02-17,4,0030
PT,SP,2017-02-17,5,5932
PT,SP,2017-02-17,6,7517
PTN,SP,2017-02-16,16,2017
PTN,SP,2017-02-16,1,3099
PTN,SP,2017-02-16,2,4660
PTN,SP,2017-02-16,3,2893
PTN,SP,2017-02-16,4,0210
PTN,SP,2017-02-16,5,3322
PTN,SP,2017-02-16,6,4184
PTN,SP,2017-02-16,16,2017
PTN,SP,2017-02-16,1,3099
PTN,SP,2017-02-16,2,4660
PTN,SP,2017-02-16,3,2893
PTN,SP,2017-02-16,4,0210
PTN,SP,2017-02-16,5,3322
PTN,SP,2017-02-16,6,4184
PT,SP,2017-02-16,16,2017
PT,SP,2017-02-16,1,0189
PT,SP,2017-02-16,2,9160
PT,SP,2017-02-16,3,1034
PT,SP,2017-02-16,4,5028
PT,SP,2017-02-16,5,3153
PT,SP,2017-02-16,6,8564
PT,SP,2017-02-16,16,2017
PT,SP,2017-02-16,1,0189
PT,SP,2017-02-16,2,9160
PT,SP,2017-02-16,3,1034
PT,SP,2017-02-16,4,5028
PT,SP,2017-02-16,5,3153
PT,SP,2017-02-16,6,8564
PT,SP,2017-02-15,15,2017
PT,SP,2017-02-15,1,2630
PT,SP,2017-02-15,2,8239
PT,SP,2017-02-15,3,9928
PT,SP,2017-02-15,4,0151
PT,SP,2017-02-15,5,4898
PT,SP,2017-02-15,6,5846
PT,SP,2017-02-15,15,2017
PT,SP,2017-02-15,1,2630
PT,SP,2017-02-15,2,8239
PT,SP,2017-02-15,3,9928
PT,SP,2017-02-15,4,0151
PT,SP,2017-02-15,5,4898
PT,SP,2017-02-15,6,5846
PTN,SP,2017-02-14,14,2017
PTN,SP,2017-02-14,1,4683
PTN,SP,2017-02-14,2,4321
PTN,SP,2017-02-14,3,8749
PTN,SP,2017-02-14,4,7692
PTN,SP,2017-02-14,5,1884
PTN,SP,2017-02-14,6,7329
PTN,SP,2017-02-14,14,2017
PTN,SP,2017-02-14,1,4683
PTN,SP,2017-02-14,2,4321
PTN,SP,2017-02-14,3,8749
PTN,SP,2017-02-14,4,7692
PTN,SP,2017-02-14,5,1884
PTN,SP,2017-02-14,6,7329
PT,SP,2017-02-14,14,2017
PT,SP,2017-02-14,1,2790
PT,SP,2017-02-14,2,2389
PT,SP,2017-02-14,3,4496
PT,SP,2017-02-14,4,0117
PT,SP,2017-02-14,5,9210
PT,SP,2017-02-14,6,9002
PT,SP,2017-02-14,14,2017
PT,SP,2017-02-14,1,2790
PT,SP,2017-02-14,2,2389
PT,SP,2017-02-14,3,4496
PT,SP,2017-02-14,4,0117
PT,SP,2017-02-14,5,9210
PT,SP,2017-02-14,6,9002
PTN,SP,2017-02-13,13,2017
PTN,SP,2017-02-13,1,6425
PTN,SP,2017-02-13,2,3796
PTN,SP,2017-02-13,3,9520
PTN,SP,2017-02-13,4,3362
PTN,SP,2017-02-13,5,2022
PTN,SP,2017-02-13,6,5125
PTN,SP,2017-02-13,13,2017
PTN,SP,2017-02-13,1,6425
PTN,SP,2017-02-13,2,3796
PTN,SP,2017-02-13,3,9520
PTN,SP,2017-02-13,4,3362
PTN,SP,2017-02-13,5,2022
PTN,SP,2017-02-13,6,5125
PT,SP,2017-02-13,13,2017
PT,SP,2017-02-13,1,1271
PT,SP,2017-02-13,2,3055
PT,SP,2017-02-13,3,8763
PT,SP,2017-02-13,4,1838
PT,SP,2017-02-13,5,4404
PT,SP,2017-02-13,6,9331
PT,SP,2017-02-13,13,2017
PT,SP,2017-02-13,1,1271
PT,SP,2017-02-13,2,3055
PT,SP,2017-02-13,3,8763
PT,SP,2017-02-13,4,1838
PT,SP,2017-02-13,5,4404
PT,SP,2017-02-13,6,9331
PT,SP,2017-12-02,12,2017
PT,SP,2017-12-02,1,1699
PT,SP,2017-12-02,2,1845
PT,SP,2017-12-02,3,5563
PT,SP,2017-12-02,4,0882
PT,SP,2017-12-02,5,9688
PT,SP,2017-12-02,6,9677
PT,SP,2017-12-02,12,2017
PT,SP,2017-12-02,1,1699
PT,SP,2017-12-02,2,1845
PT,SP,2017-12-02,3,5563
PT,SP,2017-12-02,4,0882
PT,SP,2017-12-02,5,9688
PT,SP,2017-12-02,6,9677
PT,SP,2017-11-02,11,2017
PT,SP,2017-11-02,1,8396
PT,SP,2017-11-02,2,2234
PT,SP,2017-11-02,3,2729
